Borough,Geographical  District,Admin District,ATS Code,Location Name,Grade Level,Bldg ID,Bldg Name,Address,Ownership,Room Number,Sq Ft,Room Function,Shared with other schools?,Inside v outside,Space used for any other purpose beside PE
Staten Island,31,31,31R032,P.S. 032 The Gifford School,Elementary,R032,P.S. 32 - STATEN ISLAND,232 BARLOW AVENUE,DOE Owned,OUTDOOR YARD 3,2000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R032,P.S. 032 The Gifford School,Elementary,R032,P.S. 32 - STATEN ISLAND,232 BARLOW AVENUE,DOE Owned,OUTDOOR YARD 4,2400,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,134,984,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,134,984,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,134,984,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,135,609,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,OUTDOOR YARD 1,7500,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,OUTDOOR YARD 2,3500,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,OUTDOOR YARD 3,10000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,528 ACADEMY AVENUE,DOE Owned,OUTDOOR YARD 4,115500,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R035,P.S. 35 The Clove Valley School,Elementary,R035,P.S. 35 - STATEN ISLAND,60 FOOTE AVENUE,DOE Owned,133,1953,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Staten Island,31,31,31R035,P.S. 35 The Clove Valley School,Elementary,R035,P.S. 35 - STATEN ISLAND,60 FOOTE AVENUE,DOE Owned,OUTDOOR YARD 1,10000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R035,P.S. 35 The Clove Valley School,Elementary,R035,P.S. 35 - STATEN ISLAND,60 FOOTE AVENUE,DOE Owned,OUTDOOR YARD 2,6000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R036,P.S. 036 J. C. Drumgoole,Elementary,R036,P.S. 36 - STATEN ISLAND,255 IONIA AVENUE,DOE Owned,139/141,1144,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Staten Island,31,31,31R036,P.S. 036 J. C. Drumgoole,Elementary,R036,P.S. 36 - STATEN ISLAND,255 IONIA AVENUE,DOE Owned,151,2793,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R036,P.S. 036 J. C. Drumgoole,Elementary,R036,P.S. 36 - STATEN ISLAND,255 IONIA AVENUE,DOE Owned,OUTDOOR YARD 1,30000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R036,P.S. 036 J. C. Drumgoole,Elementary,R036,P.S. 36 - STATEN ISLAND,255 IONIA AVENUE,DOE Owned,OUTDOOR YARD 2,6000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R038,P.S. 038 George Cromwell,Elementary,R038,P.S. 38 - STATEN ISLAND,421 LINCOLN AVENUE,DOE Owned,16/19,2700,GYM/AUD/CAFETERIA,false,Inside,true
Staten Island,31,31,31R038,P.S. 038 George Cromwell,Elementary,R038,P.S. 38 - STATEN ISLAND,421 LINCOLN AVENUE,DOE Owned,OUTDOOR YARD 1,8798,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R038,P.S. 038 George Cromwell,Elementary,R038,P.S. 38 - STATEN ISLAND,421 LINCOLN AVENUE,DOE Owned,OUTDOOR YARD 2,3960,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R039,P.S. 39 Francis J. Murphy Jr.,Elementary,R039,P.S. 39 - STATEN ISLAND,71 SAND LANE,DOE Owned,GYM/CAF,3640,GYM/CAFETERIA,false,Inside,true
Staten Island,31,31,31R039,P.S. 39 Francis J. Murphy Jr.,Elementary,R039,P.S. 39 - STATEN ISLAND,71 SAND LANE,DOE Owned,OUTDOOR YARD 1,18000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R041,The Stephanie A. Vierno School,Elementary,R041,P.S. 41 - STATEN ISLAND,216 CLAWSON STREET,DOE Owned,300,3850,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R041,The Stephanie A. Vierno School,Elementary,R041,P.S. 41 - STATEN ISLAND,216 CLAWSON STREET,DOE Owned,OUTDOOR YARD 1,54000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R041,The Stephanie A. Vierno School,Elementary,R041,P.S. 41 - STATEN ISLAND,216 CLAWSON STREET,DOE Owned,OUTDOOR YARD 2,5700,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R042,P.S. 042 Eltingville,Elementary,R042,P.S. 42 - STATEN ISLAND,380 GENESEE AVENUE,DOE Owned,GYM,3185,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R042,P.S. 042 Eltingville,Elementary,R042,P.S. 42 - STATEN ISLAND,380 GENESEE AVENUE,DOE Owned,OUTDOOR YARD 1,4000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R042,P.S. 042 Eltingville,Elementary,R042,P.S. 42 - STATEN ISLAND,380 GENESEE AVENUE,DOE Owned,OUTDOOR YARD 2,50000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R044,P.S. 044 Thomas C. Brown,Elementary,R044,P.S. 44 - STATEN ISLAND,80 MAPLE PARKWAY,DOE Owned,300,4380,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R044,P.S. 044 Thomas C. Brown,Elementary,R044,P.S. 44 - STATEN ISLAND,80 MAPLE PARKWAY,DOE Owned,400,4380,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R044,P.S. 044 Thomas C. Brown,Elementary,R044,P.S. 44 - STATEN ISLAND,80 MAPLE PARKWAY,DOE Owned,OUTDOOR YARD 1,17000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R044,P.S. 044 Thomas C. Brown,Elementary,R044,P.S. 44 - STATEN ISLAND,80 MAPLE PARKWAY,DOE Owned,OUTDOOR YARD 2,1200,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R044,P.S. 044 Thomas C. Brown,Elementary,R044,P.S. 44 - STATEN ISLAND,80 MAPLE PARKWAY,DOE Owned,OUTDOOR YARD 3,1200,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R045,P.S. 045 John Tyler,Elementary,R045,P.S. 45 - STATEN ISLAND,58 LAWRENCE AVENUE,DOE Owned,116,638,MULTI-PURPOSE ROOM,false,Inside,true
Staten Island,31,31,31R045,P.S. 045 John Tyler,Elementary,R045,P.S. 45 - STATEN ISLAND,58 LAWRENCE AVENUE,DOE Owned,GYM,4104,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R045,P.S. 045 John Tyler,Elementary,R045,P.S. 45 - STATEN ISLAND,58 LAWRENCE AVENUE,DOE Owned,OUTDOOR YARD 1,38000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R046,P.S. 046 Albert V. Maniscalco,Elementary,R046,P.S. 46 - STATEN ISLAND,41 REID AVENUE,DOE Owned,366,3920,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R046,P.S. 046 Albert V. Maniscalco,Elementary,R046,P.S. 46 - STATEN ISLAND,41 REID AVENUE,DOE Owned,OUTDOOR YARD 1,8028,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R047,CSI High School for International Studies,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,125,140,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Staten Island,31,31,31R047,CSI High School for International Studies,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,150,9184,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R047,CSI High School for International Studies,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,252,1326,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R047,CSI High School for International Studies,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,OUTDOOR YARD 1,168435,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R047,CSI High School for International Studies,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,OUTDOOR YARD 2,38808,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R048,P.S. 048 William G. Wilcox,K-8,R071,P.S./I.S. 48 - STATEN ISLAND,1050 Targee Street,DOE Owned,103,5340,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R048,P.S. 048 William G. Wilcox,K-8,R071,P.S./I.S. 48 - Staten Island,1050 Targee Street,DOE Owned,OUTDOOR YARD 1,11169,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R048,P.S. 048 William G. Wilcox,K-8,R071,P.S./I.S. 48 - Staten Island,1050 Targee Street,DOE Owned,OUTDOOR YARD 2,4558,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R049,I.S. 49 Berta A. Dreyfus,Junior High-Intermediate-Middle,R049,I.S. 49 - STATEN ISLAND,101 WARREN STREET,DOE Owned,125,832,MULTI-PURPOSE CLASSROOM,false,Inside,true
Staten Island,31,31,31R049,I.S. 49 Berta A. Dreyfus,Junior High-Intermediate-Middle,R049,I.S. 49 - STATEN ISLAND,101 WARREN STREET,DOE Owned,GYM,6528,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R049,I.S. 49 Berta A. Dreyfus,Junior High-Intermediate-Middle,R049,I.S. 49 - STATEN ISLAND,101 WARREN STREET,DOE Owned,OUTDOOR YARD 1,43200,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R050,P.S. 050 Frank Hankinson,Elementary,R050,P.S. 50 - STATEN ISLAND,200 ADELAIDE AVENUE,DOE Owned,132,3920,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R050,P.S. 050 Frank Hankinson,Elementary,R050,P.S. 50 - STATEN ISLAND,200 ADELAIDE AVENUE,DOE Owned,OUTDOOR YARD 1,3600,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R051,I.S. 051 Edwin Markham,Junior High-Intermediate-Middle,R051,I.S. 51 - STATEN ISLAND,20 HOUSTON STREET,DOE Owned,GYM,6500,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R052,P.S. 052 John C. Thompson,Elementary,R052,P.S. 52 - STATEN ISLAND,450 BUEL AVENUE,DOE Owned,214,288,MULTI-PURPOSE CLASSROOM,false,Inside,true
Staten Island,31,31,31R052,P.S. 052 John C. Thompson,Elementary,R052,P.S. 52 - STATEN ISLAND,450 BUEL AVENUE,DOE Owned,305,616,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R052,P.S. 052 John C. Thompson,Elementary,R052,P.S. 52 - STATEN ISLAND,450 BUEL AVENUE,DOE Owned,GYM,3685,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R052,P.S. 052 John C. Thompson,Elementary,R052,P.S. 52 - STATEN ISLAND,450 BUEL AVENUE,DOE Owned,OUTDOOR YARD 1,3200,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R052,P.S. 052 John C. Thompson,Elementary,R052,P.S. 52 - STATEN ISLAND,450 BUEL AVENUE,DOE Owned,OUTDOOR YARD 2,10260,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R053,The Barbara Esselborn School,Elementary,R053,P.S. 53 - STATEN ISLAND,330 DURANT AVENUE,DOE Owned,249/251,6758,GYM/AUDITORIUM,false,Inside,true
Staten Island,31,31,31R053,The Barbara Esselborn School,Elementary,R053,P.S. 53 - STATEN ISLAND,330 DURANT AVENUE,DOE Owned,OUTDOOR YARD 1,8210,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R053,The Barbara Esselborn School,Elementary,R053,P.S. 53 - STATEN ISLAND,330 DURANT AVENUE,DOE Owned,OUTDOOR YARD 2,7950,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,209,208,ADAPTIVE PHYSICAL EDUCATION,false,Inside,false
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,209,208,ADAPTIVE PHYSICAL EDUCATION,false,Inside,false
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,327,286,MULTI-PURPOSE CLASSROOM,false,Inside,true
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,OUTDOOR YARD 1,34560,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,OUTDOOR YARD 2,19764,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,OUTDOOR YARD 3,2695,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,OUTDOOR YARD 4,4650,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R054,P.S. 054 Charles W. Leng,Elementary,R054,P.S. 54 - STATEN ISLAND,1060 WILLOWBROOK ROAD,DOE Owned,OUTDOOR YARD 5,1260,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R055,P.S. 055 Henry M. Boehm,Elementary,R055,P.S. 55 - STATEN ISLAND,54 OSBORNE STREET,DOE Owned,GYM,4189,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R055,P.S. 055 Henry M. Boehm,Elementary,R055,P.S. 55 - STATEN ISLAND,54 OSBORNE STREET,DOE Owned,OUTDOOR YARD 1,6450,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R055,P.S. 055 Henry M. Boehm,Elementary,R055,P.S. 55 - STATEN ISLAND,54 OSBORNE STREET,DOE Owned,OUTDOOR YARD 2,1300,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R056,P.S. 56 The Louis Desario School,Elementary,R056,P.S. 56 - STATEN ISLAND,250 KRAMER AVENUE,DOE Owned,250,2948,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R056,P.S. 56 The Louis Desario School,Elementary,R056,P.S. 56 - STATEN ISLAND,250 KRAMER AVENUE,DOE Owned,OUTDOOR YARD 1,6300,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R056,P.S. 56 The Louis Desario School,Elementary,R056,P.S. 56 - STATEN ISLAND,250 KRAMER AVENUE,DOE Owned,OUTDOOR YARD 2,31496,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R057,P.S. 057 Hubert H. Humphrey,Elementary,R057,P.S. 57 - STATEN ISLAND,140 PALMA DRIVE,DOE Owned,GYM,3000,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R057,P.S. 057 Hubert H. Humphrey,Elementary,R057,P.S. 57 - STATEN ISLAND,140 PALMA DRIVE,DOE Owned,GYM,3000,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R057,P.S. 057 Hubert H. Humphrey,Elementary,R057,P.S. 57 - STATEN ISLAND,140 PALMA DRIVE,DOE Owned,OUTDOOR YARD 1,55522,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R057,P.S. 057 Hubert H. Humphrey,Elementary,R057,P.S. 57 - STATEN ISLAND,140 PALMA DRIVE,DOE Owned,OUTDOOR YARD 2,1690,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R058,Space Shuttle Columbia School,Elementary,R058,P.S. 58 - STATEN ISLAND,77 MARSH AVENUE,DOE Owned,150,2881,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R058,Space Shuttle Columbia School,Elementary,R058,P.S. 58 - STATEN ISLAND,77 MARSH AVENUE,DOE Owned,221,1290,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R058,Space Shuttle Columbia School,Elementary,R058,P.S. 58 - STATEN ISLAND,77 MARSH AVENUE,DOE Owned,OUTDOOR YARD 1,17250,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R059,The Harbor View School,Elementary,R059,THE HARBOR VIEW SCHOOL - STATEN ISLAND,300 Richmond Terrace,TAX LEVY LEASE,OUTDOOR YARD 1,42000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R059,The Harbor View School,Elementary,R059,THE HARBOR VIEW SCHOOL - STATEN ISLAND,300 Richmond Terrace,TAX LEVY LEASE,S-04,3315,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,118,180,MULTI-PURPOSE ROOM,false,Inside,true
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,118,180,MULTI-PURPOSE ROOM,false,Inside,true
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,124,180,MULTI-PURPOSE ROOM,false,Inside,true
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,151A,598,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,151B,713,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,219,180,MULTI-PURPOSE ROOM,false,Inside,true
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,GYM,2880,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R060,P.S. 060 Alice Austen,Elementary,R060,P.S. 60 - STATEN ISLAND,55 MERRILL AVENUE,DOE Owned,OUTDOOR YARD 1,50500,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R061,I.S. 061 William A Morris,Junior High-Intermediate-Middle,R061,I.S. 61 - STATEN ISLAND,445 CASTLETON AVENUE,DOE Owned,C24A,918,DANCE ROOM,false,Inside,false
Staten Island,31,31,31R061,I.S. 061 William A Morris,Junior High-Intermediate-Middle,R061,I.S. 61 - STATEN ISLAND,445 CASTLETON AVENUE,DOE Owned,GYM,6500,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R061,I.S. 061 William A Morris,Junior High-Intermediate-Middle,R061,I.S. 61 - STATEN ISLAND,445 CASTLETON AVENUE,DOE Owned,OUTDOOR YARD 1,25320,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R062,The Kathleen Grimm School for Leadership and Sustainability,Elementary,R062,THE KATHLEEN GRIMM SCHOOL FOR LEADERSHIP AND SUSTAINABILITY AT SANDY GROUND - STATEN ISLAND,644 Bloomingdale Road,DOE Owned,103,2820,GYM/AUDITORIUM,false,Inside,true
Staten Island,31,31,31R062,The Kathleen Grimm School for Leadership and Sustainability,Elementary,R062,THE KATHLEEN GRIMM SCHOOL FOR LEADERSHIP AND SUSTAINABILITY AT SANDY GROUND - STATEN ISLAND,644 Bloomingdale Road,DOE Owned,103A,352,AUXILIARY EXERCISE ROOM,false,Inside,false
Staten Island,31,31,31R062,The Kathleen Grimm School for Leadership and Sustainability,Elementary,R062,K.GRIMM SCL FOR LDRSHP&SUSTAINABLTY@SANDY GR -S.I.,644 Bloomingdale Road,DOE Owned,OUTDOOR YARD 1,14416,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R062,The Kathleen Grimm School for Leadership and Sustainability,Elementary,R062,K.GRIMM SCL FOR LDRSHP&SUSTAINABLTY@SANDY GR -S.I.,644 Bloomingdale Road,DOE Owned,OUTDOOR YARD 2,5000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R063,Marsh Avenue School for Expeditionary Learning,Junior High-Intermediate-Middle,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,150,9184,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R063,Marsh Avenue School for Expeditionary Learning,Junior High-Intermediate-Middle,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,252,1326,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R063,Marsh Avenue School for Expeditionary Learning,Junior High-Intermediate-Middle,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,OUTDOOR YARD 1,168435,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R063,Marsh Avenue School for Expeditionary Learning,Junior High-Intermediate-Middle,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,OUTDOOR YARD 2,38808,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R064,Gaynor McCown Expeditionary Learning School,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,150,9184,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R064,Gaynor McCown Expeditionary Learning School,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,252,1326,GYMNASIUM,true,Inside,false
Staten Island,31,31,31R064,Gaynor McCown Expeditionary Learning School,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,OUTDOOR YARD 1,168435,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R064,Gaynor McCown Expeditionary Learning School,High school,R043,JEROME PARKER CAMPUS - S.I.,100 ESSEX DRIVE,DOE Owned,OUTDOOR YARD 2,38808,OUTDOOR YARD,true,Outside,false
Staten Island,31,31,31R065,P.S. 65 The Academy of Innovative Learning,Elementary,R829,ARTHUR D. PHILLIPS SCHOOL - S.I.,98 GRANT STREET,DOE Owned,303,1750,GYM/AUDITORIUM,false,Inside,true
Staten Island,31,31,31R065,P.S. 65 The Academy of Innovative Learning,Elementary,R829,ARTHUR D. PHILLIPS SCHOOL - S.I.,98 GRANT STREET,DOE Owned,OUTDOOR YARD 1,2470,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R445,Port Richmond High School,High school,R445,PORT RICHMOND HS - S. I.,85 ST JOSEPHS AVENUE,DOE Owned,C214,8300,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R065,P.S. 65 The Academy of Innovative Learning,Elementary,R829,ARTHUR D. PHILLIPS SCHOOL - S.I.,98 GRANT STREET,DOE Owned,OUTDOOR YARD 2,9929,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R066,The Richmond Pre-K Center,District Pre-K Center,R077,PRE-K CENTER @ 120 STUYVESANT PLACE - STATEN ISLAND,120 STUYVESANT PLACE,TAX LEVY LEASE,238,954,AUXILIARY EXERCISE ROOM,false,Inside,false
Staten Island,31,31,31R068,Port Richmond School for Visionary Learning,Elementary,R066,FOREST AVENUE COMMUNITY EDUCATIONAL COMPLEX - STATEN ISLAND,1625 FOREST AVENUE,TAX LEVY LEASE,316,1095,AUXILIARY EXERCISE ROOM,false,Inside,false
Staten Island,31,31,31R068,Port Richmond School for Visionary Learning,Elementary,R066,ECC @1625 FOREST AVENUE - STATEN ISLAND,1625 FOREST AVENUE,TAX LEVY LEASE,OUTDOOR YARD 1,9800,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R069,P.S. 069 Daniel D. Tompkins,Elementary,R069,P.S. 69 - STATEN ISLAND,144 KEATING PLACE,DOE Owned,100,1242,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Staten Island,31,31,31R069,P.S. 069 Daniel D. Tompkins,Elementary,R069,P.S. 69 - STATEN ISLAND,144 KEATING PLACE,DOE Owned,109,650,ADAPTIVE PHYSICAL EDUCATION,false,Inside,false
Staten Island,31,31,31R069,P.S. 069 Daniel D. Tompkins,Elementary,R069,P.S. 69 - STATEN ISLAND,144 KEATING PLACE,DOE Owned,109,650,ADAPTIVE PHYSICAL EDUCATION,false,Inside,false
Staten Island,31,31,31R069,P.S. 069 Daniel D. Tompkins,Elementary,R069,P.S. 69 - STATEN ISLAND,144 KEATING PLACE,DOE Owned,OUTDOOR YARD 1,22500,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R069,P.S. 069 Daniel D. Tompkins,Elementary,R069,P.S. 69 - STATEN ISLAND,144 KEATING PLACE,DOE Owned,OUTDOOR YARD 2,2500,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,R072,I.S. 72 - STATEN ISLAND,33 FERNDALE AVENUE,DOE Owned,139,5429,GYMNASIUM,false,Inside,false
Staten Island,31,31,31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,R072,I.S. 72 - STATEN ISLAND,33 FERNDALE AVENUE,DOE Owned,OUTDOOR YARD 1,35000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,R072,I.S. 72 - STATEN ISLAND,33 FERNDALE AVENUE,DOE Owned,OUTDOOR YARD 2,44000,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,R072,I.S. 72 - STATEN ISLAND,33 FERNDALE AVENUE,DOE Owned,TR ROOM,704,AUXILIARY EXERCISE ROOM,false,Inside,false
Staten Island,31,31,31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,R072,I.S. 72 - STATEN ISLAND,33 FERNDALE AVENUE,DOE Owned,TR ROOM,704,AUXILIARY EXERCISE ROOM,false,Inside,false
Staten Island,31,31,31R074,P.S. 74 Future Leaders Elementary School,Elementary,R831,P.S. 74 - STATEN ISLAND,211 DANIEL LOW TERRACE,DOE Owned,OUTDOOR YARD 1,18200,OUTDOOR YARD,false,Outside,false
Staten Island,31,31,31R075,I.S. 075 Frank D. Paulo,Junior High-Intermediate-Middle,R075,I.S. 75 - STATEN ISLAND,455 HUGUENOT AVENUE,DOE Owned,215,1008,DANCE ROOM,false,Inside,false
